Ano;Município;"UF do Município";"Codigo SH4";"Descrição SH4";País;"Valor FOB (US$)"
2014;"Itumbiara - GO";Goiás;4104;"Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo";Vietnã;10466490
2014;"Itaberaí - GO";Goiás;0207;"Carnes e miudezas comestíveis, frescas, refrigeradas ou congeladas, das aves da posição 0105";Japão;10397973
2014;"Goiânia - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";Itália;10319796
2014;"Edéia - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";China;10180017
2014;"Pirenópolis - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";"Hong Kong";10147954
2014;"Vicentinópolis - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";Nigéria;10049853
2014;"Anápolis - GO";Goiás;2304;"Tortas e outros resíduos sólidos da extração do óleo de soja";Espanha;9925164
2014;"Goiânia - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";Alemanha;9918408
2014;"Itumbiara - GO";Goiás;4107;"Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114";"Hong Kong";9676096
2014;"Rio Verde - GO";Goiás;1201;"Soja, mesmo triturada";"Países Baixos (Holanda)";9544701
2014;"Mozarlândia - GO";Goiás;0504;"Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados";"Hong Kong";9450497
2014;"Rio Verde - GO";Goiás;1005;Milho;Indonésia;9330799
2014;"Chapadão do Céu - GO";Goiás;1201;"Soja, mesmo triturada";China;9111463
2014;"Rio Verde - GO";Goiás;1005;Milho;Japão;9039121
2014;"Anápolis - GO";Goiás;2304;"Tortas e outros resíduos sólidos da extração do óleo de soja";França;8991864
2014;"Goiatuba - GO";Goiás;1201;"Soja, mesmo triturada";China;8989861
2014;"Cachoeira Alta - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";"Hong Kong";8922570
2014;"Rio Verde - GO";Goiás;1102;"Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio";Angola;8911173
2014;"Crixás - GO";Goiás;7108;"Ouro (incluído o ouro platinado), em formas brutas ou semimanufacturadas, ou em pó";"Emirados Árabes Unidos";8833514
2014;"Itaberaí - GO";Goiás;0207;"Carnes e miudezas comestíveis, frescas, refrigeradas ou congeladas, das aves da posição 0105";"Hong Kong";8822080
2014;"Pilar de Goiás - GO";Goiás;7108;"Ouro (incluído o ouro platinado), em formas brutas ou semimanufacturadas, ou em pó";"Reino Unido";8805665
2014;"Itumbiara - GO";Goiás;4107;"Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114";México;8576202
2014;"Goiânia - GO";Goiás;0504;"Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados";"Hong Kong";8537449
2014;"Itaberaí - GO";Goiás;0210;"Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas; farinhas e pós, comestíveis, de carnes ou de miudezas";"Países Baixos (Holanda)";8464757
2014;"Ouvidor - GO";Goiás;7202;Ferro-ligas;"Coreia do Sul";8434086
2014;"Vicentinópolis - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";"Emirados Árabes Unidos";8324230
2014;"Rio Verde - GO";Goiás;2304;"Tortas e outros resíduos sólidos da extração do óleo de soja";França;8280751
2014;"Goianira - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";"Hong Kong";8235314
2014;"Goianira - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";Suíça;8169306
2014;"Senador Canedo - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";Irã;8119701
2014;"Catalão - GO";Goiás;2304;"Tortas e outros resíduos sólidos da extração do óleo de soja";Alemanha;8008887
2014;"Itumbiara - GO";Goiás;2304;"Tortas e outros resíduos sólidos da extração do óleo de soja";Alemanha;7927870
2014;"Chapadão do Céu - GO";Goiás;1005;Milho;Egito;7887419
2014;"Itumbiara - GO";Goiás;4107;"Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114";Vietnã;7820754
2014;"Hidrolândia - GO";Goiás;4104;"Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo";"Hong Kong";7749185
2014;"Quirinópolis - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";"Arábia Saudita";7658110
2014;"Quirinópolis - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";Marrocos;7640946
2014;"Quirinópolis - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";Índia;7597952
2014;"Catalão - GO";Goiás;8424;"Aparelhos mecânicos (mesmo manuais) para projectar, dispersar ou pulverizar líquidos ou pós; extintores, mesmo carregados; pistolas aerográficas e aparelhos semelhantes; máquinas e aparelhos de jacto de areia, de jacto de vapor e aparelhos de jacto semelh";Paraguai;7589623
2014;"Goiânia - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";Argélia;7484314
2014;"Goiatuba - GO";Goiás;1201;"Soja, mesmo triturada";Japão;7360262
2014;"Anápolis - GO";Goiás;1201;"Soja, mesmo triturada";"Países Baixos (Holanda)";7348866
2014;"Trindade - GO";Goiás;4104;"Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo";Tailândia;7345531
2014;"Itumbiara - GO";Goiás;4107;"Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114";Itália;7339113
2014;"Mineiros - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";Irã;7325324
2014;"Nazário - GO";Goiás;3503;"Gelatinas e seus derivados; ictiocola e outras colas de origem animal, exceto cola de caseína";"Países Baixos (Holanda)";7307643
2014;"Barro Alto - GO";Goiás;7202;Ferro-ligas;Espanha;7137051
2014;"Mozarlândia - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";Suécia;7074376
2014;"Vicentinópolis - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";"Arábia Saudita";7021965
2014;"Goiânia - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";Venezuela;6978551
2014;"Ouvidor - GO";Goiás;7202;Ferro-ligas;Índia;6920051
2014;"Pires do Rio - GO";Goiás;0207;"Carnes e miudezas comestíveis, frescas, refrigeradas ou congeladas, das aves da posição 0105";"Hong Kong";6844166
2014;"Mozarlândia - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";Chile;6830813
2014;"Ipameri - GO";Goiás;1201;"Soja, mesmo triturada";China;6813147
2014;"Mozarlândia - GO";Goiás;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";"Hong Kong";6646013
2014;"Crixás - GO";Goiás;7108;"Ouro (incluído o ouro platinado), em formas brutas ou semimanufacturadas, ou em pó";"Hong Kong";6485067
2014;"Mozarlândia - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";Líbano;6477532
2014;"Itumbiara - GO";Goiás;2304;"Tortas e outros resíduos sólidos da extração do óleo de soja";Itália;6431284
2014;"Goiânia - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";Líbano;6401066
2014;"Mozarlândia - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";Alemanha;6383978
2014;"Goiânia - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";"Países Baixos (Holanda)";6377501
2014;"Rio Verde - GO";Goiás;5201;"Algodão, não cardado nem penteado";Paquistão;6319824
2014;"Rio Verde - GO";Goiás;1201;"Soja, mesmo triturada";Egito;6157785
2014;"Quirinópolis - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";Argélia;6119356
2014;"Palmeiras de Goiás - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";Líbia;6104945
2014;"Luziânia - GO";Goiás;1507;"Óleo de soja e respectivas fracções, mesmo refinados, mas não quimicamente modificados";Peru;6094650
2014;"Catalão - GO";Goiás;1201;"Soja, mesmo triturada";"Países Baixos (Holanda)";6062655
2014;"Mozarlândia - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";"Países Baixos (Holanda)";6060640
2014;"Goiânia - GO";Goiás;0504;"Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados";Ucrânia;5812997
2014;"Mozarlândia - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";Singapura;5812303
2014;"Palmeiras de Goiás - GO";Goiás;0504;"Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados";"Hong Kong";5797604
2014;"Trindade - GO";Goiás;4104;"Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo";Vietnã;5734485
2014;"Anápolis - GO";Goiás;1520;"Glicerol em bruto; águas e lixívias, glicéricas";China;5683182
2014;"Palmeiras de Goiás - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";"Reino Unido";5654712
2014;"Bom Jesus de Goiás - GO";Goiás;1005;Milho;Irã;5603367
2014;"Luziânia - GO";Goiás;1005;Milho;"Coreia do Sul";5567273
2014;"Goianésia - GO";Goiás;2304;"Tortas e outros resíduos sólidos da extração do óleo de soja";Tailândia;5558869
2014;"Rio Verde - GO";Goiás;1005;Milho;Marrocos;5514236
2014;"Palmeiras de Goiás - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";Alemanha;5493609
2014;"São Luís de Montes Belos - GO";Goiás;2530;"Matérias minerais não especificadas nem compreendidas em outras posições";"Estados Unidos";5464490
2014;"Chapadão do Céu - GO";Goiás;1201;"Soja, mesmo triturada";"Países Baixos (Holanda)";5403545
2014;"Luziânia - GO";Goiás;1201;"Soja, mesmo triturada";Japão;5372361
2014;"Minaçu - GO";Goiás;2524;Amianto;Colômbia;5322152
2014;"Nazário - GO";Goiás;3503;"Gelatinas e seus derivados; ictiocola e outras colas de origem animal, exceto cola de caseína";Turquia;5318254
2014;"Itumbiara - GO";Goiás;2304;"Tortas e outros resíduos sólidos da extração do óleo de soja";Tailândia;5311849
2014;"Itumbiara - GO";Goiás;4107;"Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114";Alemanha;5247351
2014;"Mozarlândia - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";Jordânia;5178103
2014;"Jataí - GO";Goiás;1005;Milho;Marrocos;5156528
2014;"Catalão - GO";Goiás;8424;"Aparelhos mecânicos (mesmo manuais) para projectar, dispersar ou pulverizar líquidos ou pós; extintores, mesmo carregados; pistolas aerográficas e aparelhos semelhantes; máquinas e aparelhos de jacto de areia, de jacto de vapor e aparelhos de jacto semelh";Uruguai;5079281
2014;"Rio Verde - GO";Goiás;1005;Milho;Israel;5000058
2014;"Ipameri - GO";Goiás;2304;"Tortas e outros resíduos sólidos da extração do óleo de soja";"Países Baixos (Holanda)";4975456
2014;"Rio Verde - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";Rússia;4960756
2014;"Goiatuba - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";"Países Baixos (Holanda)";4954699
2014;"Hidrolândia - GO";Goiás;4107;"Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114";"Estados Unidos";4954391
2014;"Nazário - GO";Goiás;3503;"Gelatinas e seus derivados; ictiocola e outras colas de origem animal, exceto cola de caseína";Austrália;4949516
2014;"Formosa - GO";Goiás;1005;Milho;Venezuela;4892889
2014;"Senador Canedo - GO";Goiás;4104;"Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo";China;4875124
2014;"Barro Alto - GO";Goiás;7202;Ferro-ligas;Singapura;4866260
2014;"Rio Verde - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";Singapura;4853297
2014;"Itumbiara - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";Índia;4787140
2014;"Anápolis - GO";Goiás;2304;"Tortas e outros resíduos sólidos da extração do óleo de soja";"Coreia do Sul";4752824
2014;"Luziânia - GO";Goiás;1005;Milho;Indonésia;4735448
2014;"Palmeiras de Goiás - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";Argélia;4724703
2014;"Hidrolândia - GO";Goiás;4104;"Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo";China;4669134
2014;"Minaçu - GO";Goiás;2524;Amianto;México;4655380
2014;"Goianira - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";"Países Baixos (Holanda)";4589168
2014;"Formosa - GO";Goiás;0713;"Legumes de vagem, secos, em grão, mesmo pelados ou partidos";Venezuela;4476550
2014;"Senador Canedo - GO";Goiás;0504;"Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados";"Hong Kong";4443975
2014;"Luziânia - GO";Goiás;1507;"Óleo de soja e respectivas fracções, mesmo refinados, mas não quimicamente modificados";Uruguai;4440249
2014;"Palmeiras de Goiás - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";"Países Baixos (Holanda)";4401075
2014;"São Simão - GO";Goiás;2923;"Sais e hidróxidos de amónio quaternários; lecitinas e outros fosfoaminolípidos, de constitução química definida ou não";"Países Baixos (Holanda)";4343482
2014;"Rio Verde - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";"Hong Kong";4341146
2014;"Ouvidor - GO";Goiás;7202;Ferro-ligas;Finlândia;4331843
2014;"Goiânia - GO";Goiás;0504;"Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados";Rússia;4294044
2014;"Itumbiara - GO";Goiás;1701;"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido";China;4287158
2014;"Senador Canedo - GO";Goiás;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";Jordânia;4261177
2014;"Rio Verde - GO";Goiás;2304;"Tortas e outros resíduos sólidos da extração do óleo de soja";Indonésia;4200000
2014;"Trindade - GO";Goiás;4104;"Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo";"Hong Kong";4159172
2014;"Pirenópolis - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";Israel;4142287
2014;"Trindade - GO";Goiás;4104;"Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo";"Taiwan (Formosa)";4126204
2014;"Nazário - GO";Goiás;3503;"Gelatinas e seus derivados; ictiocola e outras colas de origem animal, exceto cola de caseína";"Estados Unidos";4121356
2014;"Mineiros - GO";Goiás;0202;"Carnes de animais da espécie bovina, congeladas";Itália;4090416
