NMU,ANO,REM,RIT,RSIUP,RCC,RCO,RSE,RAP,RAECP
Morrinhos,2018,0.0,2215.34,12358.61,1036.38,1749.45,3309.06,2426.65,1786.05
Morrinhos,2019,0.0,2157.15,262.94,1255.1,1733.33,2256.92,2400.29,1830.33
Morrinhos,2020,0.0,2118.9,7312.13,1742.9,1752.61,2077.17,3279.52,1992.18
Morrinhos,2021,0.0,2010.56,9087.43,1828.27,1986.37,3097.41,2606.07,2057.91
Morro Agudo de Goiás,2010,0.0,510.0,0.0,0.0,661.38,1275.35,849.34,613.67
Morro Agudo de Goiás,2011,0.0,545.78,0.0,0.0,696.76,717.87,919.68,639.23
Morro Agudo de Goiás,2012,0.0,622.0,0.0,0.0,898.69,795.15,893.5,717.17
Morro Agudo de Goiás,2013,0.0,678.0,0.0,0.0,853.35,980.91,1076.78,771.57
Morro Agudo de Goiás,2014,0.0,677.66,0.0,0.0,900.61,1051.48,1238.91,1022.35
Morro Agudo de Goiás,2015,0.0,788.0,0.0,0.0,1282.46,1168.24,801.1,933.16
Morro Agudo de Goiás,2016,0.0,936.0,0.0,0.0,1649.4,1787.83,2507.37,1193.46
Morro Agudo de Goiás,2017,0.0,927.24,0.0,0.0,1224.99,1550.1,1784.86,1438.11
Morro Agudo de Goiás,2018,0.0,911.59,0.0,0.0,1100.82,1277.58,1495.22,1361.73
Morro Agudo de Goiás,2019,0.0,971.73,0.0,0.0,1190.98,13.78,1893.57,1357.6
Morro Agudo de Goiás,2020,0.0,836.95,0.0,0.0,949.06,14.82,1685.32,1590.07
Morro Agudo de Goiás,2021,0.0,979.3,0.0,0.0,849.61,1635.5,1890.06,1649.0
Mossâmedes,2010,832.06,514.25,0.0,728.31,575.25,984.68,926.25,727.28
Mossâmedes,2011,960.75,539.72,0.0,0.0,652.16,1203.15,1077.69,824.18
Mossâmedes,2012,1114.47,702.22,0.0,1242.8,863.62,1089.03,1182.05,935.02
Mossâmedes,2013,1249.72,758.88,0.0,0.0,825.72,1018.98,1512.61,1060.8
Mossâmedes,2014,1395.75,801.73,0.0,0.0,938.49,1126.46,1454.59,1161.23
Mossâmedes,2015,1563.74,798.96,0.0,1448.6,893.83,1162.63,1614.82,1238.83
Mossâmedes,2016,1965.26,889.36,0.0,1312.12,1040.43,1319.26,1925.59,1356.97
Mossâmedes,2017,2233.94,1032.52,0.0,0.0,1154.63,1389.32,2239.57,1468.33
Mossâmedes,2018,2495.12,968.59,0.0,1366.67,1343.25,1285.81,1914.79,1521.13
Mossâmedes,2019,2437.1,972.99,0.0,0.0,1297.34,1726.4,2243.99,1576.92
Mossâmedes,2020,2465.1,1102.68,0.0,0.0,1303.65,1284.86,1953.22,1543.82
Mossâmedes,2021,2639.64,1160.27,0.0,0.0,1308.95,1970.44,1751.43,1832.12
Mozarlândia,2010,0.0,1016.68,3423.27,728.67,819.63,1106.81,1122.26,930.57
Mozarlândia,2011,0.0,1133.65,3782.65,272.36,930.61,1533.47,1212.03,1104.55
Mozarlândia,2012,0.0,1467.49,2118.2,962.4,1073.45,1574.61,1476.44,1212.33
Mozarlândia,2013,0.0,1328.29,3672.14,1618.96,1152.57,1676.35,1745.27,1290.68
Mozarlândia,2014,0.0,1524.53,1396.4,1517.97,1180.22,1952.43,1671.8,1370.96
Mozarlândia,2015,0.0,1832.65,1396.4,1284.9,1322.65,2090.96,1756.82,1588.28
Mozarlândia,2016,0.0,1991.33,1506.57,1288.75,1720.88,2215.81,2091.23,1744.58
Mozarlândia,2017,0.0,1796.64,1640.35,1915.72,1779.9,2245.0,2209.77,1810.75
Mozarlândia,2018,0.0,2023.89,1691.7,1466.11,1676.98,2319.52,2444.17,1859.32
Mozarlândia,2019,0.0,2067.73,0.0,1476.55,1587.12,2409.52,2612.86,1941.26
Mozarlândia,2020,0.0,2098.76,0.0,1542.61,1767.44,2405.88,2575.3,2021.1
Mozarlândia,2021,0.0,2441.44,0.0,2423.78,1802.68,2762.66,4056.72,2187.39
Mundo Novo,2010,0.0,604.85,0.0,0.0,688.44,1120.25,858.16,1036.25
Mundo Novo,2011,0.0,800.41,0.0,643.95,768.7,865.45,893.8,1131.8
Mundo Novo,2012,0.0,828.55,0.0,759.95,789.34,1301.9,997.01,1233.42
Mundo Novo,2013,0.0,852.31,642.86,943.12,904.83,1903.36,738.85,1375.39
Mundo Novo,2014,0.0,858.62,0.0,990.52,897.35,1570.93,1289.14,1483.48
Mundo Novo,2015,0.0,853.68,0.0,994.16,1016.32,1711.59,1356.86,1574.33
Mundo Novo,2016,0.0,1134.27,0.0,1174.88,1012.26,1797.94,1419.07,1854.34
Mundo Novo,2017,0.0,1100.01,0.0,1413.4,1126.8,2058.91,1680.67,1912.73
Mundo Novo,2018,0.0,981.12,0.0,1345.94,1203.78,2366.93,1835.89,1926.61
Mundo Novo,2019,0.0,821.45,0.0,1535.12,1240.87,2420.16,1875.54,1967.74
Mundo Novo,2020,0.0,926.54,0.0,1641.04,1310.66,2295.46,2167.38,1989.61
Mundo Novo,2021,0.0,871.56,0.0,2602.47,1399.8,2762.52,2230.05,2135.04
Mutunópolis,2010,0.0,1020.0,0.0,0.0,544.85,925.33,1018.25,780.62
Mutunópolis,2011,0.0,537.36,0.0,545.0,690.17,931.61,1162.31,793.59
Mutunópolis,2012,0.0,679.12,0.0,970.2,736.87,1045.12,1284.73,1139.66
Mutunópolis,2013,0.0,760.16,0.0,1098.8,831.06,823.98,1429.07,1141.17
Mutunópolis,2014,0.0,1074.9,0.0,242.55,846.75,969.38,1527.26,1350.35
Mutunópolis,2015,0.0,1071.58,0.0,0.0,946.69,1319.12,1783.59,1397.19
Mutunópolis,2016,0.0,928.6,0.0,0.0,1064.5,1432.98,2288.67,1719.54
Mutunópolis,2017,0.0,924.3,0.0,0.0,1140.49,1541.6,2468.64,1711.94
Mutunópolis,2018,0.0,1137.39,0.0,3512.11,1080.89,1668.43,2440.33,1887.46
Mutunópolis,2019,0.0,1096.07,0.0,0.0,1148.1,1565.12,2641.41,1608.2
Mutunópolis,2020,0.0,1045.0,0.0,0.0,1211.61,1576.75,2339.56,1792.69
Mutunópolis,2021,0.0,1049.0,0.0,1210.0,1228.6,1922.51,2491.59,1984.76
Nazário,2010,0.0,1072.79,2670.11,536.0,718.63,717.96,1094.64,1211.94
Nazário,2011,0.0,1117.45,4127.42,1350.0,737.29,871.15,1113.97,1246.9
Nazário,2012,0.0,1232.99,4956.35,1581.59,875.72,974.41,1341.98,1326.16
Nazário,2013,0.0,1478.73,3581.11,742.34,957.27,887.45,1675.03,1490.65
Nazário,2014,0.0,1513.62,0.0,944.07,974.42,1038.94,1307.17,1525.66
Nazário,2015,0.0,1741.43,0.0,1215.72,1100.58,1261.94,1471.33,2012.82
Nazário,2016,0.0,1923.88,0.0,1547.1,1320.4,1193.07,1552.71,2064.57
Nazário,2017,0.0,2137.28,0.0,1138.12,1307.72,1389.05,1472.03,2208.38
Nazário,2018,0.0,2209.5,0.0,1102.58,1374.68,1412.75,1678.97,2287.74
Nazário,2019,0.0,2431.22,1872.89,1342.41,1276.55,1612.5,1839.46,2433.03
Nazário,2020,0.0,2567.78,1746.08,1245.75,1203.34,1351.75,2312.15,2780.92
Nazário,2021,0.0,2946.74,2139.5,513.63,1283.35,1780.58,2128.05,3181.19
Nerópolis,2010,0.0,1022.13,5073.84,681.4,791.04,848.7,1486.77,713.06
Nerópolis,2011,0.0,1102.36,2804.85,819.43,852.33,1002.01,1628.43,1014.45
Nerópolis,2012,0.0,1261.63,3493.94,887.38,928.25,1161.65,1675.62,928.05
Nerópolis,2013,0.0,1314.86,5479.91,997.41,1044.86,1116.63,1517.4,1056.14
Nerópolis,2014,0.0,1457.22,4894.72,1421.43,1162.85,1329.85,1915.85,1292.8
Nerópolis,2015,0.0,1510.17,5428.69,1052.99,1234.79,1465.26,1929.18,1576.67
Nerópolis,2016,0.0,1626.81,4959.06,1207.95,1355.94,1523.63,2376.16,1607.26
Nerópolis,2017,0.0,1771.88,0.0,1315.88,1436.1,1551.54,3272.89,1679.44
Nerópolis,2018,0.0,1785.17,1367.79,1226.55,1492.75,1544.18,2590.87,1685.84
Nerópolis,2019,0.0,1879.91,1636.24,1484.03,1518.22,1710.34,3105.06,1474.4
Nerópolis,2020,0.0,1913.83,1618.56,1766.7,1571.48,1622.55,2449.95,1457.86
Nerópolis,2021,0.0,2064.23,1769.01,1696.17,1644.16,1810.41,3145.37,1751.35
Niquelândia,2010,2549.13,2132.82,4028.84,1036.65,756.2,1045.33,1393.68,1147.65
Niquelândia,2011,2734.95,2639.71,4843.39,1057.62,810.96,1058.36,1632.7,1270.24
Niquelândia,2012,2950.33,2507.41,5825.47,1243.0,952.48,1252.6,1531.16,1497.53
Niquelândia,2013,3120.29,2914.23,3599.44,1599.51,1021.71,1355.63,2005.17,1618.39
Niquelândia,2014,3322.32,3025.55,13201.74,1940.35,1153.39,1470.11,2189.58,1716.55
Niquelândia,2015,3297.67,2990.09,13381.03,2103.56,1271.12,1501.28,2569.96,1746.0
Niquelândia,2016,4119.63,3166.68,12211.03,1909.98,1319.73,1574.26,2829.45,2006.85
Niquelândia,2017,3749.19,1229.83,1312.15,1843.06,1419.6,1711.87,2381.34,1738.22
Niquelândia,2018,3664.3,3660.56,0.0,1050.9,1427.57,1794.44,2588.16,1795.45
Niquelândia,2019,3580.38,3452.22,0.0,1452.92,1432.05,1742.32,2757.96,2096.79
Niquelândia,2020,3518.38,3517.68,0.0,994.59,1471.75,1632.45,2857.3,2095.65
Niquelândia,2021,3232.6,3766.14,0.0,1073.44,1614.22,2025.2,2875.33,2283.34
Nova América,2010,0.0,513.65,0.0,1735.46,540.18,1275.5,794.59,575.02
Nova América,2011,0.0,838.95,0.0,1578.22,629.98,824.86,908.01,691.07
Nova América,2012,0.0,933.0,0.0,761.78,645.45,766.6,951.54,805.37
Nova América,2013,0.0,847.5,0.0,0.0,824.72,845.55,924.34,866.01
Nova América,2014,0.0,780.11,0.0,941.2,1071.3,937.26,1139.12,857.22
Nova América,2015,0.0,985.0,0.0,1139.7,1094.43,1237.48,1243.25,1011.1
Nova América,2016,0.0,0.0,0.0,0.0,1148.91,1400.56,1405.37,1098.28
Nova América,2017,0.0,0.0,0.0,0.0,1189.02,1468.41,1473.68,1193.19
Nova América,2018,0.0,0.0,0.0,0.0,1301.5,1441.24,1434.7,1220.98
Nova América,2019,0.0,0.0,0.0,0.0,1408.96,1353.59,1798.49,1183.74
Nova América,2020,0.0,0.0,0.0,0.0,1228.7,1636.26,1766.75,1189.69
Nova América,2021,0.0,267.83,0.0,0.0,1559.25,1649.02,1500.49,1366.37
Nova Aurora,2010,0.0,556.33,0.0,0.0,768.82,1855.26,977.29,805.27
Nova Aurora,2011,0.0,641.87,0.0,0.0,765.43,1785.07,893.13,1022.3
Nova Aurora,2012,0.0,719.22,0.0,0.0,900.45,2980.02,1193.91,1128.53
Nova Aurora,2013,0.0,859.52,0.0,1700.0,953.76,1593.04,1432.73,1224.44
Nova Aurora,2014,0.0,914.58,0.0,1450.49,920.11,1601.37,1572.78,1223.08
Nova Aurora,2015,0.0,1024.22,0.0,1533.33,1103.66,2203.89,1712.28,1396.62
Nova Aurora,2016,0.0,996.8,0.0,1533.33,1179.55,1787.76,1837.81,1545.13
Nova Aurora,2017,0.0,1025.83,0.0,1450.0,1110.42,1679.09,1874.75,1685.36
Nova Aurora,2018,0.0,1054.49,0.0,0.0,1253.68,1721.51,1903.97,1804.34
Nova Aurora,2019,0.0,1242.66,0.0,0.0,1279.46,1660.21,2074.42,1820.73
Nova Aurora,2020,0.0,1175.29,0.0,0.0,955.86,1757.97,2217.03,1664.02
Nova Aurora,2021,0.0,1363.48,0.0,0.0,1225.45,1534.23,2288.23,2104.56
Nova Crixás,2010,735.0,806.16,2961.03,0.0,682.84,1278.95,1144.05,1060.76
Nova Crixás,2011,659.55,1065.75,4014.08,0.0,746.07,1434.53,1279.59,1183.84
Nova Crixás,2012,1561.05,876.42,6926.17,1244.0,883.43,1762.38,1602.31,1315.85
Nova Crixás,2013,1550.18,859.44,0.0,1233.96,954.23,1564.6,1685.44,1451.26
Nova Crixás,2014,1051.52,895.02,0.0,3531.44,934.45,1453.12,1906.97,1598.36
Nova Crixás,2015,1223.13,1047.47,0.0,1549.64,1055.78,2156.32,2199.97,1798.42
Nova Crixás,2016,1292.13,1159.78,0.0,2063.88,1220.21,1956.59,2499.98,2008.34
Nova Crixás,2017,1611.91,1389.62,1050.0,594.25,1241.27,1874.74,2034.76,2052.74
Nova Crixás,2018,0.0,1369.93,1039.33,0.0,1363.93,1908.94,2200.89,2025.57
Nova Crixás,2019,2256.42,1421.48,0.0,831.05,1432.55,2211.95,2502.61,2237.81
Nova Crixás,2020,2762.0,1229.57,0.0,655.71,1294.2,2222.4,3342.05,2215.32
Nova Crixás,2021,1064.52,1426.35,1240.22,1100.0,1635.32,2757.9,2955.27,2425.35
Nova Glória,2010,709.84,751.36,0.0,0.0,747.1,1001.3,761.69,874.21
Nova Glória,2011,906.79,812.56,0.0,818.0,787.33,1118.33,890.3,1010.46
Nova Glória,2012,933.0,797.24,0.0,995.2,973.18,1131.13,1017.34,1100.84
Nova Glória,2013,1017.0,1623.52,0.0,1017.0,1011.59,1242.03,1193.34,1156.37
Nova Glória,2014,1342.48,1301.05,0.0,868.8,1069.51,1350.77,1119.81,1282.18
Nova Glória,2015,1799.08,1277.46,0.0,985.0,1176.48,1487.2,1324.34,1547.08
Nova Glória,2016,2424.59,1022.86,0.0,1320.0,1316.53,1627.39,1577.0,1576.86
Nova Glória,2017,3975.3,1616.6,0.0,0.0,1327.76,1683.4,1537.29,1541.88
Nova Glória,2018,4146.28,1363.27,0.0,1000.0,1313.65,1802.56,1513.84,1567.28
Nova Glória,2019,2165.07,1489.76,0.0,1000.0,1449.95,1985.95,1581.15,1629.73
Nova Glória,2020,2258.94,1414.42,0.0,0.0,1364.58,1828.18,1909.53,1759.08
Nova Glória,2021,3761.6,1515.14,0.0,0.0,1532.78,2026.58,3296.8,1833.49
Nova Iguaçu de Goiás,2010,1600.34,656.67,0.0,0.0,661.48,1138.05,829.93,762.87
Nova Iguaçu de Goiás,2011,0.0,749.31,0.0,0.0,711.57,1308.47,905.21,810.49
Nova Iguaçu de Goiás,2012,0.0,860.67,0.0,0.0,801.79,1232.64,1283.4,974.91
Nova Iguaçu de Goiás,2013,0.0,1074.75,0.0,0.0,738.09,1355.01,1250.36,1027.66
Nova Iguaçu de Goiás,2014,0.0,1073.15,0.0,0.0,1102.24,1662.54,1384.68,1195.02
Nova Iguaçu de Goiás,2015,0.0,375.61,0.0,850.0,954.0,1471.11,1573.22,1201.46
Nova Iguaçu de Goiás,2016,0.0,826.22,0.0,0.0,1328.09,1645.89,1594.61,1423.33
Nova Iguaçu de Goiás,2017,0.0,956.05,0.0,0.0,1336.96,1624.85,1642.93,1554.37
Nova Iguaçu de Goiás,2018,0.0,1071.75,0.0,0.0,1495.0,2021.79,1753.41,1662.54
Nova Iguaçu de Goiás,2019,0.0,1146.65,0.0,0.0,1425.68,1714.8,1935.01,1677.77
Nova Iguaçu de Goiás,2020,0.0,1081.57,0.0,0.0,1421.79,1661.54,2397.11,1711.4
Nova Iguaçu de Goiás,2021,0.0,1283.54,0.0,1661.06,1556.16,2057.85,2202.57,1777.48
Nova Roma,2010,1391.78,0.0,0.0,0.0,645.99,1156.8,806.54,751.34
Nova Roma,2011,1513.9,0.0,0.0,0.0,819.23,1013.97,833.92,836.4
Nova Roma,2012,1639.99,0.0,0.0,0.0,912.0,1503.05,849.83,932.36
Nova Roma,2013,0.0,0.0,0.0,0.0,1026.92,2334.7,1060.07,1029.42
Nova Roma,2014,864.75,0.0,0.0,0.0,1111.73,2199.58,1182.52,1146.21
Nova Roma,2015,0.0,0.0,0.0,0.0,1193.57,1408.83,1331.27,1171.03
Nova Roma,2016,2002.94,0.0,0.0,0.0,1407.38,1602.52,1493.5,1298.94
Nova Roma,2017,3365.31,0.0,0.0,0.0,1303.94,1542.17,1866.19,1379.7
Nova Roma,2018,3473.84,0.0,0.0,0.0,1196.82,1563.5,1709.57,1412.51
Nova Roma,2019,2961.99,0.0,0.0,0.0,1263.21,1539.07,1764.73,1511.64
Nova Roma,2020,3271.54,1045.0,0.0,0.0,1173.66,1361.75,1815.29,1720.29
Nova Roma,2021,3787.11,1100.0,0.0,0.0,1359.66,1866.58,1986.37,1818.92
Nova Veneza,2010,1475.44,772.08,6549.34,1443.29,1326.18,953.62,888.09,668.99
Nova Veneza,2011,1634.98,895.98,7644.79,1725.46,751.68,818.68,963.29,765.13
Nova Veneza,2012,1949.62,923.83,10292.79,1962.48,1000.55,969.41,1170.19,748.51
Nova Veneza,2013,2097.64,1088.4,11828.85,1824.12,1033.15,1074.0,1250.93,1047.92
Nova Veneza,2014,1930.7,1195.72,3699.96,2451.5,1023.46,1198.99,1356.87,1076.51
Nova Veneza,2015,2130.03,1322.04,9944.07,2560.73,1168.75,1436.04,1518.96,1118.11
Nova Veneza,2016,1588.79,1371.25,16824.5,2710.52,1326.51,1430.81,1910.46,1188.86
Nova Veneza,2017,1804.1,1541.03,0.0,2798.8,1359.61,1557.62,1536.88,1334.58
Nova Veneza,2018,1736.31,1791.95,0.0,3381.58,1361.62,1565.9,1590.6,1542.13
Nova Veneza,2019,1655.02,1997.62,0.0,3497.22,1411.48,1732.38,1876.54,1688.7
Nova Veneza,2020,2109.33,1572.44,0.0,3760.78,1352.38,1416.4,1993.71,1847.01
Nova Veneza,2021,2487.83,1656.1,953.75,4012.09,1516.9,1877.23,1948.05,1932.43
Novo Brasil,2010,0.0,564.39,0.0,510.0,707.2,718.55,651.68,711.0
Novo Brasil,2011,0.0,587.17,0.0,0.0,837.23,760.72,666.9,832.26
Novo Brasil,2012,0.0,643.19,0.0,0.0,947.96,1041.52,662.58,942.64
Novo Brasil,2013,0.0,697.6,0.0,0.0,957.26,979.23,795.63,1057.06
Novo Brasil,2014,0.0,740.43,0.0,0.0,1106.97,1282.45,876.01,1180.9
Novo Brasil,2015,0.0,837.59,0.0,0.0,1266.44,1280.06,938.74,1297.09
Novo Brasil,2016,0.0,929.61,0.0,0.0,1346.41,1496.71,1001.26,1410.14
Novo Brasil,2017,0.0,967.0,0.0,0.0,1469.65,1447.33,1124.39,1397.03
Novo Brasil,2018,0.0,939.53,0.0,0.0,1295.13,1399.2,1593.83,1418.58
Novo Brasil,2019,0.0,999.87,0.0,0.0,1338.26,1420.49,1822.51,1490.98
Novo Brasil,2020,1300.0,628.39,0.0,0.0,1523.24,1536.1,2085.55,1610.62
Novo Brasil,2021,3000.0,1202.96,0.0,0.0,1564.2,1841.14,2035.24,1706.95
Novo Gama,2010,0.0,675.87,3013.22,754.05,783.08,885.28,1351.77,601.28
Novo Gama,2011,0.0,783.66,3285.51,892.61,830.84,982.3,1491.11,687.56
Novo Gama,2012,1211.06,742.41,4384.66,1041.06,977.61,1088.38,1820.64,682.19
Novo Gama,2013,1362.12,908.93,3867.64,1108.75,1089.37,1228.69,2226.84,833.71
Novo Gama,2014,0.0,973.35,3924.96,1104.34,1159.2,1340.36,2379.91,1113.33
Novo Gama,2015,1476.12,936.72,1247.1,1164.53,1232.87,1565.11,1068.43,1305.59
Novo Gama,2016,1700.64,1125.69,1588.71,1361.09,1333.85,1581.13,2577.19,1290.02
Novo Gama,2017,1834.24,1202.7,0.0,1200.41,1431.87,1642.25,3056.61,1348.89
Novo Gama,2018,1583.62,1270.15,0.0,1377.28,1437.34,1623.73,3455.14,1343.33
Novo Gama,2019,1790.68,1327.22,0.0,1442.54,1315.63,1770.11,3271.93,1459.79
Novo Gama,2020,1675.55,970.43,0.0,1257.5,1253.62,1593.7,6462.64,1492.44
Novo Gama,2021,1675.55,1159.64,0.0,1371.91,1404.07,1856.07,6062.71,1655.03
Novo Planalto,2010,0.0,591.75,0.0,0.0,586.78,1248.37,783.4,889.53
Novo Planalto,2011,0.0,666.13,0.0,0.0,731.48,1324.14,875.54,1033.1
Novo Planalto,2012,0.0,751.99,0.0,1540.0,819.66,1261.81,905.32,1203.92
Novo Planalto,2013,0.0,722.67,0.0,1250.83,875.69,1686.27,1088.5,1257.25
Novo Planalto,2014,0.0,890.38,0.0,1166.67,914.59,1262.93,1150.32,1443.66
Novo Planalto,2015,0.0,925.0,0.0,1195.2,962.01,1378.01,1363.29,1548.45
Novo Planalto,2016,0.0,626.67,0.0,1537.61,1218.2,1516.61,1588.89,1820.21
Novo Planalto,2017,0.0,851.88,0.0,0.0,1317.14,1725.68,1708.94,2020.23
Novo Planalto,2018,0.0,715.5,0.0,0.0,1357.64,1610.52,1830.58,1939.01
Novo Planalto,2019,0.0,758.57,0.0,0.0,1508.82,1557.82,1938.2,2039.78
Novo Planalto,2020,0.0,880.0,0.0,0.0,1527.77,1703.36,2208.52,2163.34
Novo Planalto,2021,0.0,0.0,0.0,0.0,1570.93,2137.6,2486.13,2296.32
Orizona,2010,974.94,788.51,4018.21,510.0,722.61,1015.68,1021.52,842.85
Orizona,2011,1380.51,850.22,5624.48,545.0,799.78,966.72,1124.51,905.56
Orizona,2012,1496.62,998.3,6996.26,0.0,822.38,1114.66,1445.51,1021.14
Orizona,2013,1677.76,1092.82,3398.05,0.0,1030.05,1352.72,1453.72,1152.04
Orizona,2014,2180.18,1103.35,3699.96,724.0,1152.05,1700.47,1548.29,1263.63
Orizona,2015,2540.54,1003.8,6231.38,788.0,1248.7,1959.21,1634.33,1411.2
Orizona,2016,1649.45,1478.21,8563.23,1182.5,1412.94,1979.95,1873.29,1589.68
Orizona,2017,2303.61,1489.95,0.0,1242.5,1484.13,1965.44,1541.16,1724.4
Orizona,2018,1770.51,1585.18,0.0,0.0,1488.21,1855.66,2017.47,1756.15
Orizona,2019,2084.02,1584.69,0.0,0.0,1544.5,2218.47,2493.96,1834.83
Orizona,2020,1950.51,1705.55,0.0,651.84,1672.58,2112.42,4590.28,1979.04
Orizona,2021,2122.32,1945.6,0.0,639.07,1787.77,2599.02,3227.73,2176.14
Ouro Verde de Goiás,2010,0.0,651.86,0.0,561.0,658.8,703.03,958.14,839.58
Ouro Verde de Goiás,2011,0.0,700.89,0.0,500.96,640.09,758.52,1035.08,880.58
Ouro Verde de Goiás,2012,0.0,772.92,0.0,612.05,762.15,958.7,1266.08,943.25
Ouro Verde de Goiás,2013,0.0,846.46,0.0,508.5,832.73,1017.94,1343.31,1115.2
Ouro Verde de Goiás,2014,0.0,932.66,0.0,761.23,1019.47,1059.34,1634.91,998.07
Ouro Verde de Goiás,2015,0.0,1016.92,0.0,859.64,1097.48,1196.57,1865.24,1274.22
Ouro Verde de Goiás,2016,0.0,1081.09,0.0,1022.0,1128.65,1322.08,2048.49,1411.35
Ouro Verde de Goiás,2017,0.0,1265.29,0.0,937.0,1249.65,1438.94,2325.44,1515.64
Ouro Verde de Goiás,2018,0.0,1203.1,0.0,0.0,1207.43,1358.56,2387.84,1560.49
Ouro Verde de Goiás,2019,0.0,1312.46,0.0,0.0,1223.17,1850.59,2427.72,1526.02
Ouro Verde de Goiás,2020,0.0,1645.87,0.0,0.0,1277.1,1475.52,2250.96,1601.91
Ouro Verde de Goiás,2021,0.0,1813.44,0.0,1935.93,1318.58,2382.17,2328.84,1755.71
Ouvidor,2010,0.0,2370.6,0.0,1343.86,1510.86,718.48,1395.83,786.91
Ouvidor,2011,0.0,3396.72,0.0,1480.3,786.91,795.87,1469.6,1335.01
Ouvidor,2012,5555.26,3235.91,0.0,1536.5,876.88,1329.31,1601.03,1766.87
Ouvidor,2013,0.0,3246.27,0.0,1848.02,899.65,1570.66,1830.48,1066.42
Ouvidor,2014,0.0,3537.0,0.0,2334.66,986.04,1489.31,2335.08,1219.4
Ouvidor,2015,0.0,4493.64,0.0,2982.21,1080.54,1767.94,2422.66,1229.24
Ouvidor,2016,2140.05,4792.44,0.0,3342.92,1148.1,1803.77,2644.96,1496.63
Ouvidor,2017,2527.71,4598.13,0.0,3027.99,1231.12,1531.03,2773.85,1188.31
Ouvidor,2018,2723.68,5209.05,1431.0,2887.07,1319.69,1665.65,2960.85,1473.44
Ouvidor,2019,2451.03,2665.7,1431.0,2972.33,1494.41,1693.29,3118.33,1708.68
Ouvidor,2020,4938.12,2676.27,1567.5,3106.65,1572.03,1924.18,3394.81,1716.65
Ouvidor,2021,6536.66,5392.78,1650.0,2740.0,1527.98,1776.7,3585.8,1810.92
Padre Bernardo,2010,1357.72,887.85,4012.03,679.32,688.6,850.77,1096.77,792.5
Padre Bernardo,2011,1504.32,909.69,4640.14,1118.25,802.63,1068.08,1212.06,880.6
Padre Bernardo,2012,2006.48,1034.75,4444.55,719.33,914.54,1478.58,1620.87,1022.16
Padre Bernardo,2013,2235.82,940.2,0.0,1569.94,973.29,1411.86,1734.32,1172.69
Padre Bernardo,2014,2202.74,993.76,0.0,1821.52,1053.82,1431.03,1975.89,1215.14
Padre Bernardo,2015,2489.52,1099.18,0.0,2401.23,1129.95,1558.37,2458.48,1318.26
Padre Bernardo,2016,2467.81,1172.58,2867.11,2459.51,1239.3,1730.55,2299.19,1510.95
Padre Bernardo,2017,2856.24,1205.64,2743.33,2391.96,1378.47,1746.98,2338.11,1618.5
Padre Bernardo,2018,2474.82,995.94,2535.57,1980.66,1378.44,1687.49,2497.25,1696.96
Padre Bernardo,2019,2493.76,1301.37,2729.19,1613.46,1501.94,1755.23,2584.59,1727.17
Padre Bernardo,2020,2880.34,1186.83,3516.03,951.77,1480.27,1535.86,3859.42,1897.9
Padre Bernardo,2021,3503.31,1184.79,4737.73,2349.61,1633.29,1869.24,5039.59,2012.2
Palestina de Goiás,2010,0.0,618.08,0.0,0.0,651.87,1249.27,882.3,803.82
Palestina de Goiás,2011,0.0,704.73,0.0,0.0,705.98,1567.53,995.58,856.51
Palestina de Goiás,2012,0.0,622.0,1496.22,740.67,935.91,1226.7,1019.27,970.3
Palestina de Goiás,2013,0.0,1356.0,3753.69,0.0,1003.91,1420.46,2101.39,1082.09
Palestina de Goiás,2014,0.0,1448.0,4284.79,0.0,1053.98,1291.14,1667.37,1217.14
Palestina de Goiás,2015,0.0,1313.33,0.0,0.0,1358.12,1225.9,2077.05,1349.94
Palestina de Goiás,2016,1458.0,1642.67,2886.45,0.0,1250.88,1557.93,1634.32,1500.43
Palestina de Goiás,2017,650.0,2094.89,3579.39,0.0,1317.65,1936.48,1911.75,1595.48
Palestina de Goiás,2018,1324.0,1650.88,3964.6,0.0,1218.61,1810.16,2092.67,1605.68
Palestina de Goiás,2019,998.0,1432.11,3878.7,0.0,1350.06,1684.47,2286.79,1709.05
Palestina de Goiás,2020,0.0,1357.49,4480.69,0.0,1293.49,1778.75,2406.21,1886.03
Palestina de Goiás,2021,1100.0,1793.47,3935.54,0.0,1397.83,2092.53,1910.02,1933.89
Palmeiras de Goiás,2010,0.0,985.74,4081.84,996.0,798.61,1071.05,1079.71,881.26
Palmeiras de Goiás,2011,0.0,1043.6,4610.36,1279.8,900.99,1123.46,1230.59,913.77
Palmeiras de Goiás,2012,0.0,1217.74,5224.18,1229.38,1033.98,1275.78,1449.12,1065.92
Palmeiras de Goiás,2013,754.8,1301.67,3142.31,1487.98,1146.84,1534.7,1613.23,1191.24
Palmeiras de Goiás,2014,0.0,1364.8,3193.52,1600.74,1270.09,1501.5,1831.31,1295.97
Palmeiras de Goiás,2015,0.0,1405.09,4715.29,1744.7,1321.09,1678.92,2179.91,1455.54
Palmeiras de Goiás,2016,0.0,1579.39,5477.05,1701.04,1467.69,1723.3,2411.09,1529.4
Palmeiras de Goiás,2017,0.0,1670.91,5067.94,1721.22,1596.18,1689.27,2410.62,1599.66
Palmeiras de Goiás,2018,0.0,1701.2,4853.44,1670.82,1598.19,1753.9,2504.6,1663.39
